DHC_SIGMA,DHC_MINPTS,DHC_THRESHOLD,fitness
5.666667,15,21.11111,97.3201024
5.666667,15,32.22222,99.6607945
5.666667,15,32.22222,99.6607945
5.666667,15,32.22222,99.6607945
5.666667,15,37.77778,99.61537926
5.666667,15,37.77778,99.61537926
5.666667,15,37.77778,99.61537926
5.666667,15,43.333332,99.54490879
5.666667,15,43.333332,99.54490879
5.666667,15,43.333332,99.54490879
5.666667,15,43.333332,99.54490879
5.666667,15,48.888885,99.99992659
5.666667,15,48.888885,99.99992659
5.666667,15,54.444443,99.99992659
5.666667,15,60,99.99992659
5.666667,15,60,99.99992659
5.666667,15,60,99.99992659
5.666667,15,60,99.99992659
5.666667,15,60,99.99992659
5.666667,15,60,99.99992659
5.666667,16.666666,15.555555,94.65531339
5.666667,16.666666,15.555555,94.65531339
5.666667,16.666666,15.555555,94.65531339
5.666667,16.666666,15.555555,94.65531339
5.666667,16.666666,26.666666,99.18312314
5.666667,16.666666,26.666666,99.18312314
5.666667,16.666666,26.666666,99.18312314
5.666667,16.666666,26.666666,99.18312314
5.666667,16.666666,26.666666,99.18312314
5.666667,16.666666,26.666666,99.18312314
5.666667,16.666666,32.22222,99.6607945
5.666667,16.666666,32.22222,99.6607945
5.666667,16.666666,32.22222,99.6607945
5.666667,16.666666,37.77778,99.61537926
5.666667,16.666666,37.77778,99.61537926
5.666667,16.666666,37.77778,99.61537926
5.666667,16.666666,43.333332,99.54490879
5.666667,16.666666,43.333332,99.54490879
5.666667,16.666666,48.888885,99.99992659
5.666667,16.666666,48.888885,99.99992659
5.666667,16.666666,54.444443,99.99992659
5.666667,16.666666,54.444443,99.99992659
5.666667,16.666666,60,99.99992659
5.666667,16.666666,60,99.99992659
5.666667,16.666666,60,99.99992659
5.666667,16.666666,60,99.99992659
5.666667,18.333332,15.555555,94.65531339
5.666667,18.333332,15.555555,94.65531339
5.666667,18.333332,21.11111,97.3201024
5.666667,18.333332,21.11111,97.3201024
5.666667,18.333332,26.666666,99.18312314
5.666667,18.333332,26.666666,99.18312314
5.666667,18.333332,32.22222,99.6607945
5.666667,18.333332,32.22222,99.6607945
5.666667,18.333332,43.333332,99.54490879
5.666667,18.333332,43.333332,99.54490879
5.666667,18.333332,43.333332,99.54490879
5.666667,18.333332,43.333332,99.54490879
5.666667,18.333332,48.888885,99.99992659
5.666667,18.333332,48.888885,99.99992659
5.666667,18.333332,48.888885,99.99992659
5.666667,18.333332,54.444443,99.99992659
5.666667,18.333332,54.444443,99.99992659
5.666667,18.333332,60,99.99992659
5.666667,18.333332,60,99.99992659
5.666667,18.333332,60,99.99992659
5.666667,20,15.555555,94.65531339
5.666667,20,15.555555,94.65531339
5.666667,20,15.555555,94.65531339
5.666667,20,15.555555,94.65531339
5.666667,20,15.555555,94.65531339
5.666667,20,15.555555,94.65531339
5.666667,20,15.555555,94.65531339
5.666667,20,21.11111,97.3201024
5.666667,20,21.11111,97.3201024
5.666667,20,21.11111,97.3201024
5.666667,20,21.11111,97.3201024
5.666667,20,21.11111,97.3201024
5.666667,20,21.11111,97.3201024
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,26.666666,99.18312314
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,32.22222,99.6607945
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,37.77778,99.61537926
5.666667,20,43.333332,99.54490879
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,48.888885,99.99992659
5.666667,20,54.444443,99.99992659
5.666667,20,54.444443,99.99992659
5.666667,20,54.444443,99.99992659
5.666667,20,54.444443,99.99992659
5.666667,20,54.444443,99.99992659
5.666667,20,54.444443,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,20,60,99.99992659
5.666667,6.6666665,21.11111,97.3201024
5.666667,6.6666665,26.666666,99.18312314
5.666667,6.6666665,32.22222,99.6607945
5.666667,6.6666665,32.22222,99.6607945
5.666667,6.6666665,32.22222,99.6607945
5.666667,6.6666665,37.77778,99.61537926
5.666667,6.6666665,37.77778,99.61537926
5.666667,6.6666665,37.77778,99.61537926
5.666667,6.6666665,43.333332,99.54490879
5.666667,6.6666665,43.333332,99.54490879
5.666667,6.6666665,54.444443,99.99992659
5.666667,6.6666665,54.444443,99.99992659
5.666667,6.6666665,54.444443,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,6.6666665,60,99.99992659
5.666667,8.333333,15.555555,94.65531339
5.666667,8.333333,15.555555,94.65531339
5.666667,8.333333,21.11111,97.3201024
5.666667,8.333333,21.11111,97.3201024
5.666667,8.333333,21.11111,97.3201024
5.666667,8.333333,21.11111,97.3201024
5.666667,8.333333,21.11111,97.3201024
5.666667,8.333333,26.666666,99.18312314
5.666667,8.333333,26.666666,99.18312314
5.666667,8.333333,32.22222,99.6607945
5.666667,8.333333,32.22222,99.6607945
5.666667,8.333333,32.22222,99.6607945
5.666667,8.333333,37.77778,99.61537926
5.666667,8.333333,37.77778,99.61537926
5.666667,8.333333,43.333332,99.54490879
5.666667,8.333333,43.333332,99.54490879
5.666667,8.333333,48.888885,99.99992659
5.666667,8.333333,48.888885,99.99992659
5.666667,8.333333,48.888885,99.99992659
5.666667,8.333333,54.444443,99.99992659
5.666667,8.333333,54.444443,99.99992659
5.666667,8.333333,54.444443,99.99992659
5.666667,8.333333,60,99.99992659
5.666667,8.333333,60,99.99992659
5.666667,8.333333,60,99.99992659
5.666667,8.333333,60,99.99992659
7.2222223,10,15.555555,94.37392688
7.2222223,10,15.555555,94.37392688
7.2222223,10,21.11111,96.09166322
7.2222223,10,21.11111,96.09166322
7.2222223,10,21.11111,96.09166322
7.2222223,10,21.11111,96.09166322
7.2222223,10,26.666666,98.76621332
7.2222223,10,26.666666,98.76621332
7.2222223,10,26.666666,98.76621332
7.2222223,10,26.666666,98.76621332
7.2222223,10,32.22222,99.37908457
7.2222223,10,32.22222,99.37908457
7.2222223,10,32.22222,99.37908457
7.2222223,10,37.77778,99.2959794
7.2222223,10,37.77778,99.2959794
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,43.333332,99.16698515
7.2222223,10,48.888885,99.99574935
7.2222223,10,48.888885,99.99574935
7.2222223,10,48.888885,99.99574935
7.2222223,10,54.444443,99.99574935
7.2222223,10,54.444443,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,10,60,99.99574935
7.2222223,11.666666,15.555555,94.37392688
7.2222223,11.666666,15.555555,94.37392688
7.2222223,11.666666,21.11111,96.09166322
7.2222223,11.666666,21.11111,96.09166322
7.2222223,11.666666,21.11111,96.09166322
7.2222223,11.666666,26.666666,98.76621332
7.2222223,11.666666,26.666666,98.76621332
7.2222223,11.666666,26.666666,98.76621332
7.2222223,11.666666,26.666666,98.76621332
7.2222223,11.666666,32.22222,99.37908457
7.2222223,11.666666,32.22222,99.37908457
7.2222223,11.666666,32.22222,99.37908457
7.2222223,11.666666,32.22222,99.37908457
7.2222223,11.666666,32.22222,99.37908457
7.2222223,11.666666,37.77778,99.2959794
7.2222223,11.666666,37.77778,99.2959794
7.2222223,11.666666,37.77778,99.2959794
7.2222223,11.666666,43.333332,99.16698515
7.2222223,11.666666,54.444443,99.99574935
7.2222223,11.666666,54.444443,99.99574935
7.2222223,11.666666,54.444443,99.99574935
7.2222223,11.666666,54.444443,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,11.666666,60,99.99574935
7.2222223,13.333333,21.11111,96.09166322
7.2222223,13.333333,21.11111,96.09166322
7.2222223,13.333333,26.666666,98.76621332
7.2222223,13.333333,32.22222,99.37908457
7.2222223,13.333333,32.22222,99.37908457
7.2222223,13.333333,32.22222,99.37908457
7.2222223,13.333333,32.22222,99.37908457
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,37.77778,99.2959794
7.2222223,13.333333,43.333332,99.16698515
7.2222223,13.333333,43.333332,99.16698515
7.2222223,13.333333,43.333332,99.16698515
7.2222223,13.333333,48.888885,99.99574935
7.2222223,13.333333,48.888885,99.99574935
7.2222223,13.333333,54.444443,99.99574935
7.2222223,13.333333,54.444443,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,13.333333,60,99.99574935
7.2222223,15,15.555555,94.37392688
7.2222223,15,15.555555,94.37392688
7.2222223,15,15.555555,94.37392688
7.2222223,15,15.555555,94.37392688
7.2222223,15,21.11111,96.09166322
7.2222223,15,26.666666,98.76621332
7.2222223,15,26.666666,98.76621332
7.2222223,15,32.22222,99.37908457
7.2222223,15,32.22222,99.37908457
7.2222223,15,37.77778,99.2959794
7.2222223,15,37.77778,99.2959794
7.2222223,15,37.77778,99.2959794
7.2222223,15,37.77778,99.2959794
7.2222223,15,37.77778,99.2959794
7.2222223,15,37.77778,99.2959794
7.2222223,15,37.77778,99.2959794
7.2222223,15,43.333332,99.16698515
7.2222223,15,43.333332,99.16698515
7.2222223,15,48.888885,99.99574935
7.2222223,15,48.888885,99.99574935
7.2222223,15,54.444443,99.99574935
7.2222223,15,54.444443,99.99574935
7.2222223,15,54.444443,99.99574935
7.2222223,15,60,99.99574935
7.2222223,15,60,99.99574935
7.2222223,15,60,99.99574935
7.2222223,15,60,99.99574935
7.2222223,15,60,99.99574935
7.2222223,15,60,99.99574935
7.2222223,15,60,99.99574935
7.2222223,16.666666,15.555555,94.37392688
7.2222223,16.666666,15.555555,94.37392688
7.2222223,16.666666,15.555555,94.37392688
7.2222223,16.666666,15.555555,94.37392688
7.2222223,16.666666,21.11111,96.09166322
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,26.666666,98.76621332
7.2222223,16.666666,32.22222,99.37908457
7.2222223,16.666666,32.22222,99.37908457
7.2222223,16.666666,32.22222,99.37908457
7.2222223,16.666666,32.22222,99.37908457
7.2222223,16.666666,37.77778,99.2959794
7.2222223,16.666666,37.77778,99.2959794
7.2222223,16.666666,37.77778,99.2959794
7.2222223,16.666666,43.333332,99.16698515
7.2222223,16.666666,43.333332,99.16698515
7.2222223,16.666666,48.888885,99.99574935
7.2222223,16.666666,48.888885,99.99574935
7.2222223,16.666666,48.888885,99.99574935
7.2222223,16.666666,48.888885,99.99574935
7.2222223,16.666666,54.444443,99.99574935
7.2222223,16.666666,54.444443,99.99574935
7.2222223,16.666666,54.444443,99.99574935
7.2222223,16.666666,54.444443,99.99574935
7.2222223,16.666666,60,99.99574935
7.2222223,16.666666,60,99.99574935
7.2222223,18.333332,15.555555,94.37392688
7.2222223,18.333332,15.555555,94.37392688
7.2222223,18.333332,15.555555,94.37392688
7.2222223,18.333332,15.555555,94.37392688
7.2222223,18.333332,21.11111,96.09166322
7.2222223,18.333332,26.666666,98.76621332
7.2222223,18.333332,26.666666,98.76621332
7.2222223,18.333332,26.666666,98.76621332
7.2222223,18.333332,32.22222,99.37908457
7.2222223,18.333332,37.77778,99.2959794
7.2222223,18.333332,37.77778,99.2959794
7.2222223,18.333332,43.333332,99.16698515
7.2222223,18.333332,43.333332,99.16698515
7.2222223,18.333332,43.333332,99.16698515
7.2222223,18.333332,43.333332,99.16698515
7.2222223,18.333332,48.888885,99.99574935
7.2222223,18.333332,48.888885,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,54.444443,99.99574935
7.2222223,18.333332,60,99.99574935
7.2222223,18.333332,60,99.99574935
7.2222223,18.333332,60,99.99574935
7.2222223,18.333332,60,99.99574935
7.2222223,18.333332,60,99.99574935
7.2222223,20,15.555555,94.37392688
7.2222223,20,15.555555,94.37392688
7.2222223,20,15.555555,94.37392688
7.2222223,20,15.555555,94.37392688
7.2222223,20,15.555555,94.37392688
7.2222223,20,21.11111,96.09166322
7.2222223,20,21.11111,96.09166322
7.2222223,20,21.11111,96.09166322
7.2222223,20,21.11111,96.09166322
7.2222223,20,26.666666,98.76621332
7.2222223,20,26.666666,98.76621332
7.2222223,20,26.666666,98.76621332
7.2222223,20,26.666666,98.76621332
7.2222223,20,26.666666,98.76621332
7.2222223,20,26.666666,98.76621332
7.2222223,20,32.22222,99.37908457
7.2222223,20,32.22222,99.37908457
7.2222223,20,32.22222,99.37908457
7.2222223,20,32.22222,99.37908457
7.2222223,20,32.22222,99.37908457
7.2222223,20,32.22222,99.37908457
7.2222223,20,37.77778,99.2959794
7.2222223,20,37.77778,99.2959794
7.2222223,20,37.77778,99.2959794
7.2222223,20,37.77778,99.2959794
7.2222223,20,37.77778,99.2959794
7.2222223,20,37.77778,99.2959794
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,43.333332,99.16698515
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,48.888885,99.99574935
7.2222223,20,54.444443,99.99574935
7.2222223,20,54.444443,99.99574935
7.2222223,20,54.444443,99.99574935
7.2222223,20,54.444443,99.99574935
7.2222223,20,54.444443,99.99574935
7.2222223,20,54.444443,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,20,60,99.99574935
7.2222223,6.6666665,15.555555,94.37392688
7.2222223,6.6666665,15.555555,94.37392688
7.2222223,6.6666665,15.555555,94.37392688
7.2222223,6.6666665,21.11111,96.09166322
7.2222223,6.6666665,21.11111,96.09166322
7.2222223,6.6666665,21.11111,96.09166322
7.2222223,6.6666665,21.11111,96.09166322
7.2222223,6.6666665,26.666666,98.76621332
7.2222223,6.6666665,26.666666,98.76621332
7.2222223,6.6666665,26.666666,98.76621332
7.2222223,6.6666665,32.22222,99.37908457
7.2222223,6.6666665,32.22222,99.37908457
7.2222223,6.6666665,32.22222,99.37908457
7.2222223,6.6666665,37.77778,99.2959794
7.2222223,6.6666665,43.333332,99.16698515
7.2222223,6.6666665,48.888885,99.99574935
7.2222223,6.6666665,48.888885,99.99574935
7.2222223,6.6666665,48.888885,99.99574935
7.2222223,6.6666665,48.888885,99.99574935
7.2222223,6.6666665,48.888885,99.99574935
7.2222223,6.6666665,54.444443,99.99574935
7.2222223,6.6666665,54.444443,99.99574935
7.2222223,6.6666665,54.444443,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,6.6666665,60,99.99574935
7.2222223,8.333333,15.555555,94.37392688
7.2222223,8.333333,15.555555,94.37392688
7.2222223,8.333333,15.555555,94.37392688
7.2222223,8.333333,15.555555,94.37392688
7.2222223,8.333333,15.555555,94.37392688
7.2222223,8.333333,21.11111,96.09166322
7.2222223,8.333333,21.11111,96.09166322
7.2222223,8.333333,21.11111,96.09166322
7.2222223,8.333333,26.666666,98.76621332
7.2222223,8.333333,26.666666,98.76621332
7.2222223,8.333333,26.666666,98.76621332
7.2222223,8.333333,32.22222,99.37908457
7.2222223,8.333333,37.77778,99.2959794
7.2222223,8.333333,37.77778,99.2959794
7.2222223,8.333333,43.333332,99.16698515
7.2222223,8.333333,43.333332,99.16698515
7.2222223,8.333333,43.333332,99.16698515
7.2222223,8.333333,43.333332,99.16698515
7.2222223,8.333333,43.333332,99.16698515
7.2222223,8.333333,48.888885,99.99574935
7.2222223,8.333333,48.888885,99.99574935
7.2222223,8.333333,60,99.99574935
7.2222223,8.333333,60,99.99574935
7.2222223,8.333333,60,99.99574935
7.2222223,8.333333,60,99.99574935
7.2222223,8.333333,60,99.99574935
7.2222223,8.333333,60,99.99574935
8.777778,10,15.555555,95.92655929
8.777778,10,15.555555,95.92655929
8.777778,10,15.555555,95.92655929
8.777778,10,15.555555,95.92655929
8.777778,10,15.555555,95.92655929
8.777778,10,21.11111,98.35620664
8.777778,10,21.11111,98.35620664
8.777778,10,21.11111,98.35620664
8.777778,10,21.11111,98.35620664
8.777778,10,26.666666,98.45461242
8.777778,10,26.666666,98.45461242
8.777778,10,37.77778,99.97085065
8.777778,10,37.77778,99.97085065
8.777778,10,37.77778,99.97085065
8.777778,10,43.333332,99.97277748
8.777778,10,43.333332,99.97277748
8.777778,10,43.333332,99.97277748
8.777778,10,48.888885,99.96864906
8.777778,10,48.888885,99.96864906
8.777778,10,54.444443,99.96864906
8.777778,10,54.444443,99.96864906
8.777778,10,54.444443,99.96864906
8.777778,10,54.444443,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,10,60,99.96864906
8.777778,11.666666,15.555555,95.92655929
8.777778,11.666666,15.555555,95.92655929
8.777778,11.666666,15.555555,95.92655929
8.777778,11.666666,21.11111,98.35620664
8.777778,11.666666,21.11111,98.35620664
8.777778,11.666666,21.11111,98.35620664
8.777778,11.666666,21.11111,98.35620664
8.777778,11.666666,21.11111,98.35620664
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,26.666666,98.45461242
8.777778,11.666666,32.22222,99.22876773
8.777778,11.666666,32.22222,99.22876773
8.777778,11.666666,32.22222,99.22876773
8.777778,11.666666,43.333332,99.97277748
8.777778,11.666666,48.888885,99.96864906
8.777778,11.666666,48.888885,99.96864906
8.777778,11.666666,54.444443,99.96864906
8.777778,11.666666,54.444443,99.96864906
8.777778,11.666666,54.444443,99.96864906
8.777778,11.666666,60,99.96864906
8.777778,11.666666,60,99.96864906
8.777778,13.333333,15.555555,95.92655929
8.777778,13.333333,15.555555,95.92655929
8.777778,13.333333,26.666666,98.45461242
8.777778,13.333333,26.666666,98.45461242
8.777778,13.333333,37.77778,99.97085065
8.777778,13.333333,37.77778,99.97085065
8.777778,13.333333,37.77778,99.97085065
8.777778,13.333333,48.888885,99.96864906
8.777778,13.333333,48.888885,99.96864906
8.777778,13.333333,48.888885,99.96864906
8.777778,13.333333,48.888885,99.96864906
8.777778,13.333333,48.888885,99.96864906
8.777778,13.333333,54.444443,99.96864906
8.777778,13.333333,60,99.96864906
8.777778,13.333333,60,99.96864906
8.777778,13.333333,60,99.96864906
8.777778,13.333333,60,99.96864906
8.777778,13.333333,60,99.96864906
8.777778,13.333333,60,99.96864906
8.777778,15,15.555555,95.92655929
8.777778,15,15.555555,95.92655929
8.777778,15,21.11111,98.35620664
8.777778,15,21.11111,98.35620664
8.777778,15,21.11111,98.35620664
8.777778,15,21.11111,98.35620664
8.777778,15,21.11111,98.35620664
8.777778,15,26.666666,98.45461242
8.777778,15,32.22222,99.22876773
8.777778,15,32.22222,99.22876773
8.777778,15,32.22222,99.22876773
8.777778,15,32.22222,99.22876773
8.777778,15,37.77778,99.97085065
8.777778,15,37.77778,99.97085065
8.777778,15,37.77778,99.97085065
8.777778,15,37.77778,99.97085065
8.777778,15,37.77778,99.97085065
8.777778,15,37.77778,99.97085065
8.777778,15,43.333332,99.97277748
8.777778,15,43.333332,99.97277748
8.777778,15,43.333332,99.97277748
8.777778,15,48.888885,99.96864906
8.777778,15,48.888885,99.96864906
8.777778,15,48.888885,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,15,60,99.96864906
8.777778,16.666666,15.555555,95.92655929
8.777778,16.666666,21.11111,98.35620664
8.777778,16.666666,21.11111,98.35620664
8.777778,16.666666,26.666666,98.45461242
8.777778,16.666666,32.22222,99.22876773
8.777778,16.666666,32.22222,99.22876773
8.777778,16.666666,32.22222,99.22876773
8.777778,16.666666,32.22222,99.22876773
8.777778,16.666666,32.22222,99.22876773
8.777778,16.666666,37.77778,99.97085065
8.777778,16.666666,37.77778,99.97085065
8.777778,16.666666,37.77778,99.97085065
8.777778,16.666666,43.333332,99.97277748
8.777778,16.666666,43.333332,99.97277748
8.777778,16.666666,43.333332,99.97277748
8.777778,16.666666,48.888885,99.96864906
8.777778,16.666666,48.888885,99.96864906
8.777778,16.666666,48.888885,99.96864906
8.777778,16.666666,48.888885,99.96864906
8.777778,16.666666,54.444443,99.96864906
8.777778,16.666666,54.444443,99.96864906
8.777778,16.666666,54.444443,99.96864906
8.777778,16.666666,54.444443,99.96864906
8.777778,16.666666,60,99.96864906
8.777778,16.666666,60,99.96864906
8.777778,16.666666,60,99.96864906
8.777778,16.666666,60,99.96864906
8.777778,16.666666,60,99.96864906
8.777778,18.333332,21.11111,98.35620664
8.777778,18.333332,21.11111,98.35620664
8.777778,18.333332,21.11111,98.35620664
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,32.22222,99.22876773
8.777778,18.333332,37.77778,99.97085065
8.777778,18.333332,48.888885,99.96864906
8.777778,18.333332,48.888885,99.96864906
8.777778,18.333332,48.888885,99.96864906
8.777778,18.333332,48.888885,99.96864906
8.777778,18.333332,54.444443,99.96864906
8.777778,18.333332,54.444443,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,18.333332,60,99.96864906
8.777778,20,15.555555,95.92655929
8.777778,20,15.555555,95.92655929
8.777778,20,15.555555,95.92655929
8.777778,20,15.555555,95.92655929
8.777778,20,15.555555,95.92655929
8.777778,20,15.555555,95.92655929
8.777778,20,21.11111,98.35620664
8.777778,20,21.11111,98.35620664
8.777778,20,21.11111,98.35620664
8.777778,20,21.11111,98.35620664
8.777778,20,21.11111,98.35620664
8.777778,20,21.11111,98.35620664
8.777778,20,26.666666,98.45461242
8.777778,20,26.666666,98.45461242
8.777778,20,26.666666,98.45461242
8.777778,20,26.666666,98.45461242
8.777778,20,26.666666,98.45461242
8.777778,20,32.22222,99.22876773
8.777778,20,37.77778,99.97085065
8.777778,20,37.77778,99.97085065
8.777778,20,37.77778,99.97085065
8.777778,20,37.77778,99.97085065
8.777778,20,37.77778,99.97085065
8.777778,20,37.77778,99.97085065
8.777778,20,43.333332,99.97277748
8.777778,20,43.333332,99.97277748
8.777778,20,43.333332,99.97277748
8.777778,20,43.333332,99.97277748
8.777778,20,43.333332,99.97277748
8.777778,20,43.333332,99.97277748
8.777778,20,48.888885,99.96864906
8.777778,20,48.888885,99.96864906
8.777778,20,48.888885,99.96864906
8.777778,20,48.888885,99.96864906
8.777778,20,48.888885,99.96864906
8.777778,20,48.888885,99.96864906
8.777778,20,54.444443,99.96864906
8.777778,20,54.444443,99.96864906
8.777778,20,54.444443,99.96864906
8.777778,20,54.444443,99.96864906
8.777778,20,54.444443,99.96864906
8.777778,20,54.444443,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,20,60,99.96864906
8.777778,6.6666665,15.555555,95.92655929
8.777778,6.6666665,15.555555,95.92655929
8.777778,6.6666665,15.555555,95.92655929
8.777778,6.6666665,21.11111,98.35620664
8.777778,6.6666665,21.11111,98.35620664
8.777778,6.6666665,21.11111,98.35620664
8.777778,6.6666665,21.11111,98.35620664
8.777778,6.6666665,21.11111,98.35620664
